jellycatsizeid,jellycatid,jellycatname,size,height,width,price,stock,datecreated
34dd745d-8135-433b-bed4-7103a65924b7,35ad9618-3630-4f15-afa7-2dff39a85a65,Personalised Bashful Luxe Bunny Willow Huge,HUGE,20.0,8.0,91.0,In Stock,2024-01-10 08:32:14
49675696-be8e-44e4-bce3-e927b34fe754,3785f48e-1552-45ff-864b-8a0a911b72db,Personalised Bashful Luxe Bunny Rosa Medium,MEDIUM,12.0,5.0,41.0,In Stock,2024-01-10 08:32:16
7c6231f1-c84a-4257-9dc6-dc44e2a0f06a,063e8828-4e93-4597-8f69-d61616dd8cca,Personalised Bashful Luxe Bunny Willow Medium,MEDIUM,12.0,5.0,41.0,In Stock,2024-01-10 08:32:18
b7a96c6d-6074-45d0-b632-13887779f48c,6799ffb3-8b2e-4348-ae72-5fdd35bf8dff,Personalised Lavender Dragon Huge,HUGE,7.0,26.0,126.0,In Stock,2024-01-10 08:32:20
77f99557-35b9-4172-b35a-e5a956720f00,e6f5b041-f15f-4e09-ae1c-e86ec6eb900e,Pippa Black Labrador,ONE SIZE,9.0,4.0,33.0,In Stock,2024-01-10 08:32:22
d4d31ef1-d52d-4aae-bd49-f05f86586b27,ca4937e4-ec83-4ef9-9b44-d18197076baf,Quaxy Elephant,ONE SIZE,10.0,6.0,35.0,In Stock,2024-01-10 08:32:24
bcd6a0c8-644b-4067-b4f2-bc3612c7f20c,47506da1-657a-44ac-8445-dc7731a213a9,Quaxy Pig,ONE SIZE,10.0,6.0,35.0,In Stock,2024-01-10 08:32:25
3593cf5e-b17b-4dee-88f4-8fe671934ef7,15731334-dd4e-4512-98b5-1579d6c5c820,Ramonda Ostrich,ONE SIZE,22.0,6.0,40.0,In Stock,2024-01-10 08:32:27
bcbd9ee5-963c-465b-aa0d-46f031001442,18e21c75-d79c-413a-935d-674391ed0b72,Rock-a-Bye Kitten,ONE SIZE,7.0,4.0,30.0,In Stock,2024-01-10 08:32:28
77868760-a9cb-4e71-b112-266d13f1f751,3d8a78b0-713b-4348-8e3a-87d25b3bbfe1,Sweetsicle Bunny,ONE SIZE,6.0,3.0,20.0,In Stock,2024-01-10 08:32:30
eeb42155-250c-440a-a3f1-66c2daabc091,2a49e62b-5932-4a58-a24b-7dbe020afbba,Syd Salamander,ONE SIZE,10.0,4.0,27.5,In Stock,2024-01-10 08:32:32
354d6189-d096-4deb-858e-df3bc189f741,a5a5edbf-de81-497b-9265-fd9ee71b955d,Bashful Hot Pink Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-10 08:32:34
40748f4f-b1b7-4a60-a97c-147dc9b7b408,a5a5edbf-de81-497b-9265-fd9ee71b955d,Bashful Hot Pink Bunny,SMALL,7.0,4.0,18.0,In Stock,2024-01-10 08:32:34
9d50ee3f-0f05-4a22-8f29-c909ed3e7ada,5fa9e5d4-80a9-48db-a0d4-a101249a5e41,Bashful Sunshine Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-10 08:32:36
04f00d71-9412-47ff-9af0-52cbdac987b5,5fa9e5d4-80a9-48db-a0d4-a101249a5e41,Bashful Sunshine Bunny,SMALL,7.0,4.0,18.0,In Stock,2024-01-10 08:32:36
1d2be8c6-144a-4151-afa9-a178625110a0,6b783cca-e4d1-40f5-a0b2-cc3906c90975,Goodnight Bunny Book,ONE SIZE,7.0,7.0,15.0,In Stock,2024-01-10 08:32:39
828f2c95-8470-4a4c-bd85-72668e2551ae,beb2310b-79a3-4499-bb64-f98d6f9c41b1,Bluebell Butterfly,ONE SIZE,8.0,13.0,33.0,In Stock,2024-01-10 08:32:40
5c2a957e-175d-43a0-88bf-4cc2beb84749,9bdf0df4-8944-4826-a112-8fd9e54d5202,Bonnie Bunny with Egg,ONE SIZE,6.0,3.0,23.5,In Stock,2024-01-10 08:32:42
46d2875d-5be5-4894-b627-69287bf984ea,742cf36e-f227-412a-9f31-0a7d43c1394e,Burly Boo Sheep,ONE SIZE,7.0,5.0,25.0,In Stock,2024-01-10 08:32:44
d1a032bb-21b9-463b-9859-9e42b7743c5c,e764874e-a823-4303-8710-ecd98eefef8e,Cluny Cockerel,ONE SIZE,9.0,5.0,35.0,In Stock,2024-01-10 08:32:45
7e84fa39-1a22-4128-b5c3-e044c932517d,434ce8af-6076-458a-b316-3b22de471333,Escarfgot Purple,ONE SIZE,6.0,3.0,20.0,In Stock,2024-01-10 08:32:47
4eb9161c-040d-40ba-a982-9d2239f9554d,efbe9d48-eb97-4f6a-8e53-0c4fdf0a13e2,Escarfgot Pink,ONE SIZE,5.0,2.0,20.0,In Stock,2024-01-10 08:32:48
127aaaa6-b2e9-43e2-8358-31bbca416d75,64dd9123-f5fc-4629-a4ba-a3dc0ee1dc9f,Bashful Hot Pink Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:32:50
fb732b9b-729b-47b2-8a50-3034301f74d1,638bfab1-1fca-4bd4-9d7c-c6a5189732b1,Bashful Sunshine Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:32:53
176a1b3b-65c6-4139-baf6-c20752f2de1d,6b6f7265-edf5-48e8-8afa-8298ad036d36,Bashful Hot Pink Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:32:55
44ba2a7d-cfcc-4ef9-91da-6ff56fe34264,116ec7c5-fce7-4722-a46b-3be212aca713,Bashful Sunshine Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:32:57
b6431ffa-aeaa-4189-9ce3-6141a13701a1,78724ee2-7078-40e4-81a9-91de79c9b6f9,Bashful Sunshine Bunny with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:32:58
c852ad12-98bf-4784-83e5-ea66a5069d08,ff0a6856-6e41-4886-ab44-45ec9ec7d690,Layla Ladybird,ONE SIZE,3.0,6.0,25.0,In Stock,2024-01-10 08:33:00
d51cdd29-b085-4969-91a8-2107efdc8c0c,9c1cc7e1-f9f6-47bb-9309-7d15ac17c062,Nesting Bunnies,ONE SIZE,4.0,6.0,35.0,In Stock,2024-01-10 08:33:02
ace21170-1a14-4c4b-b5c4-37522ba06ce7,f5ed618b-b7e1-43f8-ba5a-b97a88c9c91c,Personalised Bashful Hot Pink Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-10 08:33:03
efd9f1f6-69c6-4bb6-a05b-17f8f8468548,0af67280-1bc6-4058-b27a-e6a716c298db,Personalised Bashful Sunshine Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-10 08:33:06
57d2aef6-196b-4ef9-87d0-5fbcb32e5ad1,86a309b7-403e-4766-87d7-a5befad28887,Blossom Heart Blush Bunny,ONE SIZE,6.0,3.0,17.5,In Stock,2024-01-10 08:33:07
0c0ad2b8-41c2-4b0a-a23f-37570b9f877a,9f7f2bfe-a915-45be-a061-50e3639bb6b8,Blossom Heart Tulip Bunny,ONE SIZE,6.0,3.0,17.5,In Stock,2024-01-10 08:33:09
e3c6cafd-20be-4804-9908-12bb771abc0e,2c51696d-d242-4acc-820d-615cf9eaff90,Crowning Croaker Green Frog,ONE SIZE,5.0,3.0,17.5,In Stock,2024-01-10 08:33:17
b37940e6-0453-4252-b16e-f9b1ff45537f,fb570ec8-bfdd-481d-a006-17a90187c613,Love-Me Lobster,ONE SIZE,6.0,3.0,24.0,In Stock,2024-01-10 08:33:19
ffbb0f23-4bbe-44cb-bdd9-168dda7d9a83,28e58ed8-106c-40e4-b4ae-fb293272e24d,Ambrosie Fox,ONE SIZE,9.0,5.0,35.0,In Stock,2024-01-10 08:33:20
49d1f64b-33e1-4265-98ac-c54d504cf39e,d37a0b39-2eb3-4b76-b32e-d751c174861a,Ambrosie Hare,ONE SIZE,9.0,4.0,35.0,In Stock,2024-01-10 08:33:22
decd20cd-7832-42b9-8817-4ad73838cb3e,9b013287-b1d8-451a-9486-4afdd20cbfde,Anoraknid Black Spider,ONE SIZE,5.0,4.0,20.0,In Stock,2024-01-10 08:33:23
ee292dca-879c-410f-8ca3-7c8356ff45bf,9946a64e-cf1d-4a4d-8213-1ff0ab0afd67,Andie Axolotl,MEDIUM,11.0,5.0,32.5,In Stock,2024-01-10 08:33:25
8f616531-a0ed-4c68-847e-b6a6c0e4292b,9946a64e-cf1d-4a4d-8213-1ff0ab0afd67,Andie Axolotl,SMALL,7.0,2.0,22.0,Out of stock,2024-01-10 08:33:25
fcc8729e-b086-4445-b7c8-6ed3f003bde8,cc2d0a77-68c9-4ef2-85e5-1f98d9f747c6,Bashful Golden Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-10 08:33:28
2fe017bc-97fd-49a3-af58-bc873c0809aa,cc2d0a77-68c9-4ef2-85e5-1f98d9f747c6,Bashful Golden Bunny,SMALL,7.0,4.0,18.0,In Stock,2024-01-10 08:33:28
6923d6b2-4566-456d-8465-77bb4e3f14f0,d598ffdb-9de9-4aba-89ea-8caa0f1034a8,Bashful Mineral Blue Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-10 08:33:30
58f3f22f-8b00-4987-97be-206c86800af4,d598ffdb-9de9-4aba-89ea-8caa0f1034a8,Bashful Mineral Blue Bunny,SMALL,7.0,4.0,18.0,Out of stock,2024-01-10 08:33:30
cb05dca2-65b7-420e-884d-82b0211c925b,459c08ff-1608-4601-9a88-1b3d8830c203,Bashful Wolf,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-10 08:33:32
6722bea6-43a5-40ed-a58a-6528c9cea314,1f0e905a-993b-4651-8e4d-7f1713404009,Wrapabat Black,ONE SIZE,6.0,2.0,20.0,In Stock,2024-01-10 08:33:34
81f7f460-c346-4adb-a015-c38054f8a356,9944fa2e-9985-4339-8337-2c994e7ab6cc,Beatnik Buddy Poodle,ONE SIZE,11.0,3.0,28.0,In Stock,2024-01-10 08:33:35
068faf68-8129-4137-af5a-f57438dabc71,fcb7759f-3805-4945-b7ec-f65eb7e45125,Beatnik Buddy Sausage Dog,ONE SIZE,11.0,3.0,28.0,In Stock,2024-01-10 08:33:37
673f899d-324a-4588-96bc-a2951861f3e9,85e27993-6c94-401b-b420-420486db3130,Daddy Loves Me Book,ONE SIZE,6.0,6.0,20.0,In Stock,2024-01-10 08:33:39
51dcca19-f5b2-4b84-ba6b-deb3633d7081,0ead11ec-d9a8-4a9e-ace6-e35071cfc03e,Mummy Loves Me Book,ONE SIZE,6.0,6.0,20.0,In Stock,2024-01-10 08:33:42
d6f3f4b4-d79e-4911-91fc-659b99636c3f,43b51e6e-fd96-4299-8e27-9df7a80f9aeb,Backpack Wolf,ONE SIZE,9.0,4.0,30.0,In Stock,2024-01-10 08:33:44
22a50dfb-5f3b-4492-ab91-1efb19cbb401,4a629681-0c38-46c0-aa4e-c092b37f9f24,Big Spottie Unicorn,ONE SIZE,17.0,6.0,75.0,In Stock,2024-01-10 08:33:46
0a090647-a21a-496c-89ab-6b721859ce3e,2b3810a0-69f7-49a9-b47e-2e969ec6dfd1,Cozy Crew Seahorse,ONE SIZE,7.0,2.0,25.0,In Stock,2024-01-10 08:33:48
bde90070-0f87-4bab-b67a-77cb16d8fabd,7dd6a33c-91c3-425a-8708-48b064aa718d,Davey Dilophosaurus,ONE SIZE,11.0,5.0,32.5,In Stock,2024-01-10 08:33:50
17ddc547-1c23-4b7d-b241-646627dfaa45,3681f3df-aa3c-45c9-add9-ded4734dab59,Delano Dorado Fish,ONE SIZE,5.0,10.0,27.5,In Stock,2024-01-10 08:33:52
83853e91-f967-40b9-9c74-0a1128c0a639,64134d0c-4d3c-4c3d-9bd2-a713f7ea6f0b,Evelyn Swan,ONE SIZE,19.0,6.0,40.0,In Stock,2024-01-10 08:33:54
37d83e51-6fc5-48c8-97f7-feded19f0194,ed6ef858-334a-4c65-b40a-06283d6ffc81,Fishiful Blue,ONE SIZE,5.0,6.0,17.5,In Stock,2024-01-10 08:33:55
8461fbf4-a45b-4c21-87be-776b7650bba7,76aac296-ab5d-409f-b987-07b12b948f47,Fishiful Orange,ONE SIZE,5.0,6.0,17.5,In Stock,2024-01-10 08:33:57
2d47d3b7-8a3e-46f0-aa71-f3c29241f6ad,0b26919c-f20b-4b48-b84b-1a61bd95c32d,Fishiful Pink,ONE SIZE,5.0,6.0,17.5,In Stock,2024-01-10 08:33:59
cc71c01b-7096-4a34-b9f5-17017966f601,904322c7-2a3e-408b-9cb4-35e3df6e1d1b,Forest Fauna Bear,ONE SIZE,7.0,6.0,32.5,In Stock,2024-01-10 08:34:01
44c4766d-8a47-472e-aa12-b76a20f56a20,7896d5cd-6d23-4070-ac4a-7732b98fdbf4,Forest Fauna Frog,ONE SIZE,8.0,4.0,32.5,In Stock,2024-01-10 08:34:03
c3cd8dc2-29a9-4532-8cb3-fd9e169a926e,bccb903c-60ef-4213-a76b-128a71d4a6b2,Forest Fauna Owl,ONE SIZE,7.0,4.0,32.5,In Stock,2024-01-10 08:34:04
341d1b8e-04e5-4190-a259-d5e2398e8398,d5f8aeb6-dd05-429f-9fa9-f8220d047f9d,Freddie Sausage Dog,LARGE,7.0,7.0,30.0,Out of stock,2024-01-10 08:34:06
d201bce7-e57a-4a01-aec6-f1c2459a484a,d5f8aeb6-dd05-429f-9fa9-f8220d047f9d,Freddie Sausage Dog,SMALL,5.0,7.0,22.0,In Stock,2024-01-10 08:34:06
8a6f1dad-4a45-414c-b777-509d6e5101f9,929fff8c-5528-44b1-a23f-bf7c1ef070c5,Gilbert the Great Blue Whale,ONE SIZE,7.0,22.0,85.0,In Stock,2024-01-10 08:34:08
50d0abbd-ad46-4f52-a40c-a33343496db2,6df9a0a1-82bd-43fa-96e5-f19365dbffcd,Glamorama Cat,ONE SIZE,16.0,4.0,40.0,In Stock,2024-01-10 08:34:10
1dfef404-6514-4640-8d14-bb76de9a8ae5,6dc85501-cfa5-4bb3-8d61-9d7e69005196,Glamorama Pig,ONE SIZE,11.0,6.0,40.0,In Stock,2024-01-10 08:34:12
0b573dca-09b9-4960-81dc-9c3ac203efcd,78abbaa7-7daf-42cd-94f3-a3e5ad9af6a3,Grizzo Gremlin,ONE SIZE,11.0,4.0,35.0,In Stock,2024-01-10 08:34:13
12946616-3d76-4f3b-88a8-e6ad9a0b3b6a,e3a25dc0-3bce-491f-927b-83fe0e6172f2,Hamish Hedgehog,ONE SIZE,8.0,16.0,75.0,In Stock,2024-01-10 08:34:15
b685c73a-93f7-4fad-aa11-a7bd795a1ac3,21a4075f-344e-4618-bd35-fe56ba9d0ec1,Humphrey the Humpback Whale,ONE SIZE,8.0,20.0,85.0,In Stock,2024-01-10 08:34:16
5063efe4-5e24-492c-aaf0-c59ff8e0a47d,69ad6c22-8063-4fe8-ad4b-a8c89ffb1f81,Bashful Golden Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:18
5e126e2f-72c2-4cf2-afea-98c7a968c0c4,8c6fa025-7280-4dd3-843e-3c91cc965ae8,Bashful Mineral Blue Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:20
7dfe6263-be4c-4011-a7dc-e102c1cfc16c,2332e1bd-62b1-403c-8ece-00cf944a13ca,Bashful Golden Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:22
f3037665-05d4-4eb1-b06e-077e1c0532d4,637383ab-3e24-4774-988c-eb17d0106a0a,Bashful Mineral Blue Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:24
f366ef90-2be9-4caa-95c1-6b37a30877bd,b9654a19-ffda-4c32-9ca8-8e78b48ab422,Bashful Golden Bunny with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:26
d5cf81ae-cc2c-4052-8fcf-f7e5d934e794,f1e58d1a-9a9f-49f4-9131-89bc68d44a31,Bashful Mineral Blue Bunny with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:28
6dc7b573-ea81-4d44-9f54-e211b681817d,43c2b98e-1493-4e68-806f-3f7aee5ffe27,Bashful Wolf with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-10 08:34:36
0343c8ac-f915-496f-88f9-bb5228f14d18,0cfda3fd-dd02-4708-ba0a-0338d6a4af93,Little Tiger,ONE SIZE,7.0,4.0,22.0,In Stock,2024-01-10 08:34:37
e71c9b6f-1047-470e-95ef-5baf306364fa,00d25d40-367c-4da7-904c-3e459804781f,Letty Jellyfish,ONE SIZE,23.0,6.0,39.5,In Stock,2024-01-10 08:34:39
87452498-acab-4f01-9450-994b873143d5,13d281c0-b934-45ec-8995-6dfc9bf67fc9,Napping Nipper Dog,ONE SIZE,4.0,6.0,25.0,In Stock,2024-01-10 08:34:40
fccd5ae6-8fcb-4435-b422-0a15aebdc87c,92d3b73d-4276-4c6a-9a3d-721f6b3e85a4,Nippit Beaver,ONE SIZE,5.0,3.0,15.0,In Stock,2024-01-10 08:34:42
87e86bcf-b928-4f9d-a5ef-867e2d0e47b9,c3d4078a-e91b-40d3-8b10-5a2917c4d4ad,Nippit Owl,ONE SIZE,5.0,3.0,15.0,In Stock,2024-01-10 08:34:44
061a5e69-9659-4a48-9aa1-c02bfb5d1a2d,e2e2171b-9876-4a6c-9913-c435249b4e9d,Oakley Owl,ONE SIZE,9.0,5.0,32.5,In Stock,2024-01-10 08:34:45
dca25628-835c-40e1-b25d-724d7a2ca6bd,53c5bc2a-04cf-498c-ad0c-3b5ea8e4d164,Oberon Owl,ONE SIZE,10.0,5.0,30.0,In Stock,2024-01-10 08:34:47
e0597977-52b0-4529-8177-f834e32557dc,445f4087-f249-4651-a7d4-bfadce8bae31,Pongo Orangutan,HUGE,23.0,7.0,65.0,In Stock,2024-01-10 08:34:48
2890d7dc-e796-49f1-92c0-c9efedc93d09,a2824549-d5db-4c79-968f-7019720af9cf,Otto Sausage Dog,HUGE,11.0,13.0,75.0,Out of stock,2024-01-10 08:34:50
9884115f-0080-423b-85d4-77f599d0ecb4,a2824549-d5db-4c79-968f-7019720af9cf,Otto Sausage Dog,LARGE,7.0,7.0,30.0,More on the way,2024-01-10 08:34:50
444288a2-e295-421d-8c77-3038118796c3,a2824549-d5db-4c79-968f-7019720af9cf,Otto Sausage Dog,SMALL,5.0,7.0,22.0,In Stock,2024-01-10 08:34:50
f49b8cd5-11f0-4406-9479-206943fd02b9,0dac6609-4453-456f-ba78-f269e84ba36c,Personalised Bashful Golden Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-10 08:34:52
0672f995-d083-46aa-818e-6b926f9bb923,47473f8b-04e1-4530-a0d3-7f6c6e5074cf,Personalised Bashful Mineral Blue Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-10 08:34:54
5a4b1190-86f4-427d-a1ac-8cc04de11801,82f2d4a9-8335-42d8-a9fb-8534b34b98cd,Pip Monster,SMALL,9.0,4.0,22.5,In Stock,2024-01-10 08:34:56
c7c1fec1-f1ef-4701-82ba-f1a09ce6983f,d91c6ac9-22e8-43be-8304-92fa0cc0aaf3,Rock-a-Bye Mouse,ONE SIZE,7.0,4.0,30.0,In Stock,2024-01-10 08:34:57
ff889843-dcd3-4c7c-8887-c6ba34566ad9,f58f9f08-6887-482f-9f71-adb1e064341e,Sweater Sausage Dog Pink,ONE SIZE,6.0,3.0,32.5,In Stock,2024-01-10 08:34:59
a68fe042-377e-4e41-bfa3-e5d88332c398,f4007730-2a11-4a2c-8ed0-f485c701c3d7,Sweater Sausage Dog Yellow,ONE SIZE,6.0,3.0,32.5,In Stock,2024-01-10 08:35:01
4efaf183-804e-4fb5-8317-2052ed6ef6ad,b7a78f89-688d-40a3-bc60-42dba4849edd,Seraphina Pegasus,ONE SIZE,9.0,20.0,68.5,In Stock,2024-01-10 08:35:02
7133dc1c-ea11-4a56-9216-8b364034d238,0ab67c3e-8050-4dd0-bd2e-36a536e78835,Sigmund Seal,ONE SIZE,7.0,13.0,50.0,In Stock,2024-01-10 08:35:04
7204219c-1ff0-4372-83ad-adc3dbe1a84c,aa754f89-5967-4242-9e01-b41c14988331,Snoozling Hedgehog,ONE SIZE,11.0,6.0,36.0,In Stock,2024-01-10 08:35:06
51f84f0f-150e-45db-93e3-4accb32e508c,a0a267ab-942b-4c48-9508-dbc93ca9864e,Spindleshanks Crab,ONE SIZE,3.0,15.0,33.0,In Stock,2024-01-10 08:35:07
688033bb-f69d-4c73-bc8f-9197ec11945e,0f283316-7951-45d4-89dd-50df54217430,Splootie Elephant,ONE SIZE,7.0,22.0,68.0,In Stock,2024-01-10 08:35:09
be2df254-d517-448b-954f-2451bd404835,6b0ec89b-98ed-4752-99d9-55a03eb9c6f6,Birdling Robin,ONE SIZE,4.0,3.0,17.0,In Stock,2024-01-10 08:35:10
a982571a-3ea4-44c7-b54a-bf6ca7433c86,254ee6cb-189b-4cdd-a826-9a1f171dbe23,Shimmer Stocking Bunny,ONE SIZE,8.0,4.0,28.5,In Stock,2024-01-10 08:35:12
c51d8133-5f09-4e61-9438-3c240c227b77,a86f233e-df80-41c8-872a-5e4272b65fd1,Ambalie Bear,ONE SIZE,9.0,6.0,30.0,In Stock,2024-01-10 08:35:13
9bde4704-69e9-4f67-b06e-30f59bf300d6,4797bb26-69d2-41b4-a7b6-14c90ef8960d,Ambalie Bunny,ONE SIZE,9.0,6.0,30.0,In Stock,2024-01-10 08:35:15
45a9dc58-8077-46c3-ba73-05857c473e5b,f27d05e6-58f1-4b28-9977-86e6d5affbf5,Bashful Zebra,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-10 08:35:17
5235af8e-21de-4cf8-a4a2-69c216efc83f,565fa5dd-83bb-4363-b441-26ecd1f82f90,If I Were An Owl Book,ONE SIZE,6.0,6.0,13.5,In Stock,2024-01-10 08:35:18
5054bafc-f432-424c-9a1f-7cae30bc874e,d4f0675d-f617-4c5e-997c-5e9e65581ccc,Betty Corgi,HUGE,13.0,13.0,75.0,More on the way,2024-01-10 08:35:20
11f15195-17f4-4db3-aa14-659adc8d24b2,d4f0675d-f617-4c5e-997c-5e9e65581ccc,Betty Corgi,MEDIUM,7.0,10.0,30.0,In Stock,2024-01-10 08:35:20
3df6a866-dde7-49cb-ae15-5832142c054f,0224a6be-b210-42f2-86a3-b147f6f7a79f,Big Spottie Giraffe,ONE SIZE,19.0,6.0,75.0,In Stock,2024-01-10 08:35:22
113d63b7-dbc8-40b8-8360-187fa0ea99bd,a4e8e9b5-5bfb-4405-8319-60612001fd70,Big Spottie T-Rex,ONE SIZE,18.0,6.0,75.0,In Stock,2024-01-10 08:35:23
fae3063c-745f-4992-912b-8d4b6ccbab16,f9b0fa39-75ff-4aee-b0e6-ce4dcdeecbc2,Cruz Crested Newt,ONE SIZE,12.0,4.0,32.5,In Stock,2024-01-10 08:35:25
05ae4985-9c0c-495a-8176-d29f57ce16f3,ead82d91-ebce-4fc8-b014-bf7e7bb8996f,Cooper Doodle Dog,ONE SIZE,9.0,8.0,33.0,In Stock,2024-01-10 08:35:27
7250d004-6f94-4b86-b39d-25cd63fe7449,fc5f9ea9-32b0-4b1d-9abd-a96250c7880d,Happihoop Owl,ONE SIZE,8.0,4.0,32.0,In Stock,2024-01-10 08:35:28
60a0a2cd-8e0f-4b2b-91d9-bb4fbe618c76,9484113c-8797-4a70-b845-221ddbd5e636,Harper Pup,ONE SIZE,15.0,9.0,55.0,In Stock,2024-01-10 08:35:30
47cd1800-18cc-4758-b147-416435fd6c9b,86af9dd7-790b-42d4-85e1-6b669686e904,Hibernating Bunny,ONE SIZE,5.0,5.0,22.0,In Stock,2024-01-10 08:35:31
b71ebdf4-23bc-409d-9711-bd7085e7de22,0ec20984-cbaf-48d1-958d-2cc953b289d7,Huddles Bunny,ONE SIZE,9.0,6.0,45.0,In Stock,2024-01-10 08:35:33
ede60a2c-d4f1-4f15-956e-843d5988ea35,3ef89954-8938-4710-9670-67ab08c857c9,Huddles Duck,ONE SIZE,9.0,6.0,45.0,In Stock,2024-01-10 08:35:34
c5c31c03-b9cf-435d-abc7-658b37916172,2afe6baf-22b0-47e8-a74d-7849663373bd,Jubjub Gookie,ONE SIZE,9.0,4.0,30.0,In Stock,2024-01-10 08:35:36
1281e5df-9ca3-40a5-a014-be7413ba8f4d,32abf640-c395-433c-a16d-51b2d4861d4e,Mack Mudskipper,ONE SIZE,10.0,4.0,28.5,In Stock,2024-01-10 08:35:38
5eea7914-4ff3-4ed3-8b28-615318246dee,4d548abc-ed9a-4536-be64-ce530b7cb4bc,Obbie Octopus,ONE SIZE,11.0,10.0,40.0,In Stock,2024-01-10 08:35:40
96c228fa-9995-4f26-ba10-b44edee371f4,d57c034a-7137-4f9a-80c0-edfe5a76b7f0,Orson Horse,ONE SIZE,14.0,5.0,35.0,In Stock,2024-01-10 08:35:41
af4243b9-a852-43dc-b3e2-e71641c0e3a7,53a2108a-edd3-4cc3-aebd-d5e736e67951,Peek-a-Boo Elly Activity Toy,ONE SIZE,6.0,5.0,32.0,In Stock,2024-01-10 08:35:43
8de379f4-8e8b-41e6-9ab6-0e3f06ca338c,847427cf-eda2-4af9-bcda-63124f35f8cd,Penny Praying Mantis,ONE SIZE,9.0,8.0,32.5,In Stock,2024-01-10 08:35:45
40a4241b-e5a4-45ce-b2b2-1f0efdcefa7a,02575fc8-aaa1-4410-996f-8597e0825e68,Ribble Dog,ONE SIZE,14.0,4.0,30.0,In Stock,2024-01-10 08:35:46
79cbe47c-b377-4f0c-a99f-353d002cdad6,09bc0456-4790-4b7c-8c6c-6f1f33ec73cb,Ribble Elephant,ONE SIZE,15.0,4.0,30.0,In Stock,2024-01-10 08:35:48
8f82bd5d-c617-4399-9fe2-6f883dd6ad90,bf1a0b80-dd8a-4e5c-bd27-33a8c54223ee,Ribble Giraffe,ONE SIZE,16.0,4.0,30.0,In Stock,2024-01-10 08:35:49
39773f67-1624-48c1-81b7-4f83754e68d7,484a0004-004f-417f-83b5-89e0db29dc6c,Rose Dragon,HUGE,7.0,26.0,120.0,In Stock,2024-01-10 08:35:51
c9ef805f-c802-4bd0-bc21-d75fef1e9d6b,484a0004-004f-417f-83b5-89e0db29dc6c,Rose Dragon,MEDIUM,5.0,20.0,65.0,In Stock,2024-01-10 08:35:51
1db5e307-9efd-430b-bcaa-3e34e0d6cf0b,484a0004-004f-417f-83b5-89e0db29dc6c,Rose Dragon,LITTLE,3.0,12.0,32.5,In Stock,2024-01-10 08:35:51
96d7fa60-079b-4497-a431-ebe33a38252c,2b7616f7-7850-4f54-87d5-b1faa70792ee,Ricky Rain Frog,LARGE,10.0,12.0,60.0,In Stock,2024-01-10 08:35:54
0ddafe73-ffa6-40f2-9849-86b7d6983987,2b7616f7-7850-4f54-87d5-b1faa70792ee,Ricky Rain Frog,MEDIUM,5.0,7.0,28.0,More on the way,2024-01-10 08:35:54
8e718b17-e27c-441b-a2c3-5a43e0b67da7,df06277e-b3be-4233-8fbf-5d8758c25dd4,Rufus Bear,LARGE,15.0,5.0,45.0,In Stock,2024-01-10 08:35:56
9e590071-ce68-43d8-a150-d94db42621ff,df06277e-b3be-4233-8fbf-5d8758c25dd4,Rufus Bear,MEDIUM,11.0,4.0,27.5,In Stock,2024-01-10 08:35:56
9640001b-7515-410e-b653-3ef8e15d2e99,cdc43ce9-c634-4071-a90d-e0cb111496ea,Snuggler Puppy,ONE SIZE,9.0,5.0,25.0,In Stock,2024-01-10 08:35:58
