jellycatsizeid,jellycatid,jellycatname,size,height,width,price,stock,datecreated
96a44ec0-94e2-4837-952a-77c226b560d5,e8a32705-1f4b-4393-9628-141e89909cb5,Oswald Orangutan,ONE SIZE,13.0,12.0,65.0,In Stock,2024-01-13 10:11:49
57615197-d9cd-4a6c-878b-19454b11f832,1336ce3b-ae98-4ce3-b5f5-a09c32a2a4e1,Personalised Bashful Luxe Bunny Willow Huge,HUGE,20.0,8.0,91.0,In Stock,2024-01-13 10:11:50
a1171946-7ea4-45e5-9ec9-4cc700219688,402a8461-e12f-45eb-b554-866205b74990,Personalised Bashful Luxe Bunny Rosa Medium,MEDIUM,12.0,5.0,41.0,In Stock,2024-01-13 10:11:52
bac77e68-c33c-4d9a-8ac5-5df393c8ac67,06cc99e7-094b-4ca4-b418-f502210df9d7,Personalised Bashful Luxe Bunny Willow Medium,MEDIUM,12.0,5.0,41.0,In Stock,2024-01-13 10:11:53
2ee7c835-d225-4951-863f-e21a566b89bf,200eae64-e04d-49c9-9cd7-0983810fa998,Personalised Lavender Dragon Huge,HUGE,7.0,26.0,126.0,In Stock,2024-01-13 10:11:55
0a80bf00-ab96-471c-9dc7-776221c47f19,0d2a3bbd-2659-4c2c-89b9-8f431363cd08,Pippa Black Labrador,ONE SIZE,9.0,4.0,33.0,In Stock,2024-01-13 10:11:57
dad9578a-62b7-4303-9bcd-cf0398f8aa02,1aa608fe-6b66-47f1-9987-7529bb11b6be,Quaxy Elephant,ONE SIZE,10.0,6.0,35.0,In Stock,2024-01-13 10:11:58
3ba76f66-2cdd-47d8-ba5b-4c1000a5da24,d9d9a82e-27f8-40de-ac47-467c52bf9188,Quaxy Pig,ONE SIZE,10.0,6.0,35.0,In Stock,2024-01-13 10:12:00
848f6877-0982-44fc-9c8f-1231ec1388d4,14d48edf-202e-4091-b828-2f3406d21ea5,Ramonda Ostrich,ONE SIZE,22.0,6.0,40.0,In Stock,2024-01-13 10:12:01
276255e7-0fa8-414a-8552-80a0d50a9b16,e13914f4-8837-49d3-9d9d-8ff616b5cd46,Rock-a-Bye Kitten,ONE SIZE,7.0,4.0,30.0,In Stock,2024-01-13 10:12:03
ea798d2c-211e-4dd5-b8cf-4214e2800bd3,b77c2a29-937a-4223-85a0-88885c2404ba,Sweetsicle Bunny,ONE SIZE,6.0,3.0,20.0,In Stock,2024-01-13 10:12:04
074f3f34-3c65-4a91-aaa7-64020e113abe,883ce09c-6f4f-4afb-86dd-712db61d04b8,Syd Salamander,ONE SIZE,10.0,4.0,27.5,In Stock,2024-01-13 10:12:06
edda7bb1-089d-4fbc-898c-3a761713ba6b,e35a85fc-04de-4afe-8145-94ded2aec85e,Bashful Hot Pink Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-13 10:12:08
18c1949e-3afc-4ee1-9adb-53cef8517d6c,e35a85fc-04de-4afe-8145-94ded2aec85e,Bashful Hot Pink Bunny,SMALL,7.0,4.0,18.0,In Stock,2024-01-13 10:12:08
f046d870-0492-4876-b525-907d5b95cfaf,a2db68d2-19e9-4b73-bdcf-c46cfba36844,Bashful Sunshine Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-13 10:12:11
6a37a5e9-5f27-4fd5-b61a-58c4ed3c1e95,a2db68d2-19e9-4b73-bdcf-c46cfba36844,Bashful Sunshine Bunny,SMALL,7.0,4.0,18.0,In Stock,2024-01-13 10:12:11
d8c7a6e0-72f3-41fc-8165-791c703dd3a6,8cebcf3e-b77d-4527-9e27-00b4d11a9d03,Goodnight Bunny Book,ONE SIZE,7.0,7.0,15.0,In Stock,2024-01-13 10:12:12
be33ac5e-7fa8-4c00-b610-03b3f376140a,5a3cd066-5f5e-46ac-82a9-2da7cdbea862,Bluebell Butterfly,ONE SIZE,8.0,13.0,33.0,In Stock,2024-01-13 10:12:14
5bfca0a9-cbb5-4e92-88bb-c1278f540fab,4f8737b0-489e-4501-a9b2-f41334cd3e02,Bonnie Bunny with Egg,ONE SIZE,6.0,3.0,23.5,In Stock,2024-01-13 10:12:15
48d1a62b-a93a-4a8b-8c6d-11ac29cf884b,480cdd70-eb32-4234-bd71-024f998803f8,Burly Boo Sheep,ONE SIZE,7.0,5.0,25.0,In Stock,2024-01-13 10:12:17
c7db7259-19c5-408d-87ce-f676ea80aba2,7811c71d-65e8-4366-aba5-9c18147eaf96,Cluny Cockerel,ONE SIZE,9.0,5.0,35.0,In Stock,2024-01-13 10:12:19
42f3f84d-bf4d-4eef-a079-50b0cdd7a570,8c3aaa37-13b8-4522-bb68-308cc39a1070,Escarfgot Purple,ONE SIZE,6.0,3.0,20.0,In Stock,2024-01-13 10:12:20
fbea294d-32bf-4058-a547-5d9367042a0c,19194d8b-93f4-4122-b3a8-30fb9321ba97,Escarfgot Pink,ONE SIZE,5.0,2.0,20.0,In Stock,2024-01-13 10:12:22
fa186a15-46f8-44a6-b411-5184869e74f9,bb464153-3ac3-4f37-a8bf-aa80594d1ce4,Bashful Hot Pink Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:12:24
3a113f43-5637-4140-a2b8-e440c0047c53,cc2f804a-797a-4c0f-a40f-5c21c4c73aa1,Bashful Sunshine Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:12:25
ebea34b0-dc66-4719-8ff7-a2b9c5c013b8,dec56c6c-ce95-4f82-9172-73d00912ee96,Bashful Hot Pink Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:12:27
a74a6319-f26d-4099-bacc-a7512073b8ae,f228e0d7-59a2-4855-9f2c-2dd31433ead0,Bashful Sunshine Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:12:29
6e66f07e-4840-4a67-b6d5-b1e843c62b1c,3407dfa7-3b57-425e-859e-8a43487c1792,Bashful Sunshine Bunny with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:12:31
2bdd9148-2c5f-411d-a1be-ede8f691f78d,616eff2c-3869-40e6-8fd1-0b35f9eca958,Layla Ladybird,ONE SIZE,3.0,6.0,25.0,In Stock,2024-01-13 10:12:32
3bdd92bd-c0d3-4128-8aae-6010877e2bf2,d3fa49ca-a927-4174-9666-eadaa5d2b933,Nesting Bunnies,ONE SIZE,4.0,6.0,35.0,In Stock,2024-01-13 10:12:34
818cf116-3b7e-4cbb-b9fb-1679c0a821ea,058775ea-95e7-4b96-92b1-6f878a87a184,Personalised Bashful Hot Pink Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-13 10:12:36
67c81f55-3a2f-4b38-8b52-5cd722b50b81,282eb0e4-a7f7-43a8-be00-4efacbd99c62,Personalised Bashful Sunshine Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-13 10:12:37
f7b272bb-cf2c-4e0e-bb9c-f734efae4713,9673affb-88ce-4466-b5d8-a9aa113047f4,Yummy Bunny Silver,ONE SIZE,6.0,4.0,20.0,In Stock,2024-01-13 10:12:39
f808d250-ee67-4e63-8914-a27381a9bc05,2fdd0068-5c21-4983-b8c4-76b2d0a8f533,Blossom Heart Blush Bunny,ONE SIZE,6.0,3.0,17.5,In Stock,2024-01-13 10:12:40
2b9f7145-1c17-4dde-bcec-9c4bebf3177c,5354bd6b-946d-4b49-aef2-c25793f02a8c,Blossom Heart Tulip Bunny,ONE SIZE,6.0,3.0,17.5,In Stock,2024-01-13 10:12:42
73c80f31-140c-4bef-8051-4b43f68c8c21,bd813e87-dc9c-4321-aca4-92e67241ec74,Crowning Croaker Green Frog,ONE SIZE,5.0,3.0,17.5,In Stock,2024-01-13 10:12:43
5b84102d-286f-4d15-a09a-2ee4d1005d28,e1ced6d1-8823-442b-8ab5-2674d4dd91fc,Love-Me Lobster,ONE SIZE,6.0,3.0,24.0,In Stock,2024-01-13 10:12:45
5067e053-b329-4d99-9b91-424ddf7cf6de,3d411d62-8541-471e-951a-34bdd8993452,Ambrosie Fox,ONE SIZE,9.0,5.0,35.0,In Stock,2024-01-13 10:12:47
7a0f9161-5b22-4329-a986-97fc9daa6aff,73c2984b-4d6d-4aec-9d68-171e4575ebf2,Ambrosie Hare,ONE SIZE,9.0,4.0,35.0,In Stock,2024-01-13 10:12:48
1683ded1-1ee3-4335-8371-5e36fe6a08ab,7845e376-5920-4bc4-9ea1-21ab7f0c0099,Anoraknid Black Spider,ONE SIZE,5.0,4.0,20.0,In Stock,2024-01-13 10:12:50
171b79d7-dc15-4b9e-832f-66b26fc9cafb,c8af2563-3018-481a-9a37-2822484e4d8b,Andie Axolotl,MEDIUM,11.0,5.0,32.5,In Stock,2024-01-13 10:12:52
235bddde-93c4-4dcd-b222-e235375c1ce5,c8af2563-3018-481a-9a37-2822484e4d8b,Andie Axolotl,SMALL,7.0,2.0,22.0,Out of stock,2024-01-13 10:12:52
9c23b05c-035d-4bbc-8670-f9863c78a550,2a8f1918-8ed6-4edc-a285-76dbe0a0d3b2,Bashful Golden Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-13 10:12:54
bbf87553-bb50-4b2c-8e1d-dbd53de3a174,2a8f1918-8ed6-4edc-a285-76dbe0a0d3b2,Bashful Golden Bunny,SMALL,7.0,4.0,18.0,In Stock,2024-01-13 10:12:54
6bc6c761-451e-409b-a03f-37cf5009f84b,e3fa3462-fde3-4b80-97ba-43597b957365,Bashful Mineral Blue Bunny,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-13 10:12:56
341e1c35-6a44-4e49-b0bd-2da548ae2647,e3fa3462-fde3-4b80-97ba-43597b957365,Bashful Mineral Blue Bunny,SMALL,7.0,4.0,18.0,Out of stock,2024-01-13 10:12:56
19eae3c4-25f7-490c-9149-111788c422d6,5c6af1c9-6854-4464-bfff-6213527d6ee1,Bashful Wolf,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-13 10:12:58
7b1aa497-3edd-406a-9242-0f65a7a95c48,a919b283-ac71-4169-bd90-f112d1b0b1b9,Wrapabat Black,ONE SIZE,6.0,2.0,20.0,In Stock,2024-01-13 10:13:00
776353e0-1c79-46d5-8150-739225279444,4480443e-8f85-488c-ade5-3c1e5e0b7323,Beatnik Buddy Poodle,ONE SIZE,11.0,3.0,28.0,In Stock,2024-01-13 10:13:01
f316093f-030f-4b06-a330-b5fe0c888f3c,f72b2ee5-e8a2-4377-8314-2061ea67f030,Beatnik Buddy Sausage Dog,ONE SIZE,11.0,3.0,28.0,In Stock,2024-01-13 10:13:03
17f90b60-e9b1-400f-a6c6-213bd03aa833,a91b8274-5f69-4abf-8ace-fd2b30e5a24e,Daddy Loves Me Book,ONE SIZE,6.0,6.0,20.0,In Stock,2024-01-13 10:13:04
77b51395-f469-4c4d-b1a2-3459ed8f1bb8,7f03278e-6ca6-4416-882e-b7022e6881d5,Mummy Loves Me Book,ONE SIZE,6.0,6.0,20.0,In Stock,2024-01-13 10:13:06
6c02844f-b768-4349-a4bc-c3a41444f92d,7e6857f4-6916-4c82-a6a7-f3f2f3130eda,Backpack Wolf,ONE SIZE,9.0,4.0,30.0,In Stock,2024-01-13 10:13:08
02d97a1f-6b3c-48f5-a076-06346493c593,35b2c695-86b1-4e52-a27d-b58b020cdce5,Big Spottie Unicorn,ONE SIZE,17.0,6.0,75.0,In Stock,2024-01-13 10:13:09
1d905e47-903b-4bcd-b500-c44be5ac8edc,457b9419-a3e9-454e-9e68-987a7f9ec98b,Cozy Crew Seahorse,ONE SIZE,7.0,2.0,25.0,In Stock,2024-01-13 10:13:11
16f9043b-727c-4cfe-b0ad-1ab1b16d692b,be10d64c-a5df-480b-bfff-177cf7a436a3,Davey Dilophosaurus,ONE SIZE,11.0,5.0,32.5,In Stock,2024-01-13 10:13:12
54b2f7fb-2337-42d2-971e-f609806947fb,d4b604d1-7c9e-4566-af8c-654429643204,Delano Dorado Fish,ONE SIZE,5.0,10.0,27.5,In Stock,2024-01-13 10:13:14
4f267f27-96fa-49bf-8549-b36320038485,d2814aa5-968a-40d3-a06e-0057f2e7ff0a,Evelyn Swan,ONE SIZE,19.0,6.0,40.0,In Stock,2024-01-13 10:13:15
3cf36231-472c-4bd2-98f6-6f95c8417f51,6c8a1d4f-00aa-4079-bba1-8d027e8a7541,Fishiful Blue,ONE SIZE,5.0,6.0,17.5,In Stock,2024-01-13 10:13:17
fb962cf3-534a-4c74-9596-a5f641036ab7,22a9107e-4bbe-4459-947c-e637e74046bd,Fishiful Orange,ONE SIZE,5.0,6.0,17.5,In Stock,2024-01-13 10:13:19
17339591-c793-4cbe-85ac-a06d04d9b726,54437cb0-b9d7-447b-8795-6524264c6cf3,Fishiful Pink,ONE SIZE,5.0,6.0,17.5,In Stock,2024-01-13 10:13:20
877cd364-1703-4a82-ab5e-5a63f3d56606,85d78554-e9b4-4f2d-adef-ca91e6692657,Forest Fauna Bear,ONE SIZE,7.0,6.0,32.5,In Stock,2024-01-13 10:13:22
e2af78ca-43b3-4b43-8b26-993d2d44c3e2,908e55ec-8b9e-40af-9726-9ec6837de7bb,Forest Fauna Frog,ONE SIZE,8.0,4.0,32.5,In Stock,2024-01-13 10:13:23
1c7e6a3a-f028-4c50-840b-d580c5552be6,ed8ac459-bc9f-4125-b23c-ee082319002e,Forest Fauna Owl,ONE SIZE,7.0,4.0,32.5,In Stock,2024-01-13 10:13:25
1673b006-ab0e-4e0f-95e8-93fb72335c0f,3efdc071-4af1-4331-854e-7d46ba99dc03,Freddie Sausage Dog,LARGE,7.0,7.0,30.0,Out of stock,2024-01-13 10:13:27
2b32ca2c-3329-4622-b40b-29677d8f9e30,3efdc071-4af1-4331-854e-7d46ba99dc03,Freddie Sausage Dog,SMALL,5.0,7.0,22.0,In Stock,2024-01-13 10:13:27
377dad07-8c6c-47fc-b163-e630c8ec59df,2e43ce6d-4efa-46c3-9e0e-918ab627c963,Gilbert the Great Blue Whale,ONE SIZE,7.0,22.0,85.0,In Stock,2024-01-13 10:13:28
399c8f61-bc43-48f1-9b70-cf14ae61be5b,fd9e0476-1e7b-45fd-9df4-a1714e11f46a,Glamorama Cat,ONE SIZE,16.0,4.0,40.0,In Stock,2024-01-13 10:13:30
2c5bb795-4f62-4277-8121-7643029324f1,7043c9b8-2d0f-4dd3-b8bd-95ec7e56c74d,Glamorama Pig,ONE SIZE,11.0,6.0,40.0,In Stock,2024-01-13 10:13:32
00f7c5c7-8ea7-46ba-a1f7-55fb6837f24b,4f18a870-4b7d-41cf-b9f5-6632011df9e4,Grizzo Gremlin,ONE SIZE,11.0,4.0,35.0,In Stock,2024-01-13 10:13:33
9e7a0495-04f1-4a96-bce4-581bc5d5c15e,d8c5b1b3-8a62-44de-86b5-8f637dce4e31,Hamish Hedgehog,ONE SIZE,8.0,16.0,75.0,In Stock,2024-01-13 10:13:35
c19922a1-82d8-426c-848d-a5204e1afaf7,bf19a33e-4a68-47e9-805e-ee3b38a2f7c2,Humphrey the Humpback Whale,ONE SIZE,8.0,20.0,85.0,In Stock,2024-01-13 10:13:37
eb3c4c89-963d-4af8-8e9b-50f8880dd6c4,e1bcac5b-9360-41fd-9893-3cb82c86f53a,Bashful Golden Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:39
7db3e6ff-046c-4e45-b19a-30b8b7eeb4a0,334ac6c5-14f3-4d57-88a5-7528e62caff4,Bashful Mineral Blue Bunny with Personalised Cream Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:40
2a3d68d7-ba37-4f30-b32a-6cf609e5bdb9,e28c930a-995e-4ed8-8f70-4330081757db,Bashful Golden Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:42
44a25f44-e7be-4ff4-8bda-d316120c7c65,5cd13a67-76f2-474e-805f-6e10c019927e,Bashful Mineral Blue Bunny with Personalised Navy Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:44
73f79bb3-0261-4368-9352-166bc7f57c83,36bc4e11-1f60-4cf9-81aa-7c46d4c471b2,Bashful Golden Bunny with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:46
9afa9f6b-f3d6-4e59-94fd-566c08c78c29,2adf85a3-7553-46ba-85fa-9b14921911e1,Bashful Mineral Blue Bunny with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:48
374b87ff-4833-45b1-b7f4-2f3613fe1885,2a6750a7-8aeb-449a-8874-0e5756e78960,Bashful Wolf with Personalised Red Jumper,MEDIUM,12.0,5.0,38.0,In Stock,2024-01-13 10:13:50
6f0d57d4-b6ad-4d2a-a97d-d5308777f2b9,b54f7e99-cdf6-4422-ab1f-5f3c46f12d75,Little Tiger,ONE SIZE,7.0,4.0,22.0,In Stock,2024-01-13 10:13:51
d74db66a-775c-4a67-87f4-b5a9cff1fc15,ffb4d4ca-9c99-475c-9339-63da07e727a1,Letty Jellyfish,ONE SIZE,23.0,6.0,39.5,In Stock,2024-01-13 10:13:53
6ba5e96b-ce3a-43b5-919a-1f1fe784b464,8fba3531-d292-46da-866d-09538f9ad925,Napping Nipper Dog,ONE SIZE,4.0,6.0,25.0,In Stock,2024-01-13 10:13:54
7763b404-a20b-49cd-9c7d-999d510ea488,8c667d2a-746a-40b8-9782-c7d18d001d9c,Nippit Beaver,ONE SIZE,5.0,3.0,15.0,In Stock,2024-01-13 10:13:56
93e1d239-5d16-422f-93f2-3254a708d508,944ca466-0501-44a0-a29f-39df5dd5f186,Nippit Owl,ONE SIZE,5.0,3.0,15.0,In Stock,2024-01-13 10:13:57
3b0deeb0-6af3-4b27-804e-dd783941d264,ba72889f-25fb-40a9-9b55-217aef2ea3af,Oakley Owl,ONE SIZE,9.0,5.0,32.5,In Stock,2024-01-13 10:13:59
a08c357b-7200-4df0-bcff-4bdb86251489,c53473db-ba8a-4899-a4b6-4c3c9b4ad99c,Oberon Owl,ONE SIZE,10.0,5.0,30.0,In Stock,2024-01-13 10:14:00
528b379a-c3d8-492f-afe6-34b1c1ba26c4,3cd5b4e0-4618-4f7e-98b5-e38416c15258,Pongo Orangutan,HUGE,23.0,7.0,65.0,In Stock,2024-01-13 10:14:02
c2ae8cc5-3b12-44d7-b280-da6ca3ec1829,1396d0bd-9b39-4763-adf5-c2b44db62f81,Otto Sausage Dog,HUGE,11.0,13.0,75.0,Out of stock,2024-01-13 10:14:04
480958fa-ec1f-4df5-b0a7-808add2c226c,1396d0bd-9b39-4763-adf5-c2b44db62f81,Otto Sausage Dog,LARGE,7.0,7.0,30.0,More on the way,2024-01-13 10:14:04
d28cdf27-cae6-4e76-9e1f-cc7d1984fa15,1396d0bd-9b39-4763-adf5-c2b44db62f81,Otto Sausage Dog,SMALL,5.0,7.0,22.0,In Stock,2024-01-13 10:14:04
03e6a8c4-0887-4756-a5f4-83b39bbcc8b6,f4749fe0-fe82-42ec-8d1a-5f580ea2d776,Personalised Bashful Golden Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-13 10:14:06
2fc9507c-e653-4e1b-a05a-c3b25a01aff3,02cad935-33d9-4372-abec-f7377e3c8613,Personalised Bashful Mineral Blue Bunny Medium,MEDIUM,12.0,5.0,34.0,In Stock,2024-01-13 10:14:08
7c259663-bc3c-47a7-b6e4-fabdd2264063,2f6e2459-31a6-4f5f-a218-2c71a77d0202,Pip Monster,SMALL,9.0,4.0,22.5,In Stock,2024-01-13 10:14:09
c7830024-9561-42af-a2b3-bc0d23e6161e,bd46025a-29c5-4450-8f37-6357f4fac4e1,Rock-a-Bye Mouse,ONE SIZE,7.0,4.0,30.0,In Stock,2024-01-13 10:14:11
ab7105d9-e8a5-4260-a8bb-b1f900d061bd,6c2e3624-ed4d-4e54-ba92-e8de2420afec,Sweater Sausage Dog Pink,ONE SIZE,6.0,3.0,32.5,In Stock,2024-01-13 10:14:13
eff0144e-cf19-417a-a510-b45b0c960ec9,f035d769-e6e1-430c-bc22-9efb4b19bde2,Sweater Sausage Dog Yellow,ONE SIZE,6.0,3.0,32.5,In Stock,2024-01-13 10:14:14
60d2fc19-2dcf-40f0-a06c-1bbf8f29f4e1,466beba6-595a-4f27-9c76-b94b92add458,Seraphina Pegasus,ONE SIZE,9.0,20.0,68.5,In Stock,2024-01-13 10:14:16
0530bc1b-e0c8-4866-a020-34c5b7ae15e0,6231ecd5-9925-4449-8ecf-ad0b04e32258,Sigmund Seal,ONE SIZE,7.0,13.0,50.0,In Stock,2024-01-13 10:14:17
8cc91e5b-50c4-42c4-9a9d-c69801acf10c,711fc379-741a-4e92-8915-1641c7f06167,Snoozling Hedgehog,ONE SIZE,11.0,6.0,36.0,In Stock,2024-01-13 10:14:19
c7939b1c-fd24-47c6-af8b-6669fe3b75f6,14b79a18-d640-41e2-a6ca-d1e143c8f042,Spindleshanks Crab,ONE SIZE,3.0,15.0,33.0,In Stock,2024-01-13 10:14:20
dd423366-fd2e-4531-83d8-603492b885a5,832de744-138e-4c16-b4af-a770373f7fa3,Splootie Elephant,ONE SIZE,7.0,22.0,68.0,In Stock,2024-01-13 10:14:22
468617b1-42d3-4669-94be-bf9a9ea898bb,f2a59b78-ead1-4e08-bebf-28697c55d085,Birdling Robin,ONE SIZE,4.0,3.0,17.0,In Stock,2024-01-13 10:14:23
5605a86f-3756-424d-9458-68abbe73ea4c,a165697a-6cc4-4abc-87c6-941f4ea5979b,Shimmer Stocking Bunny,ONE SIZE,8.0,4.0,28.5,In Stock,2024-01-13 10:14:25
5ee18052-bd8f-4ca8-8fb6-0bba72892e87,7746c20c-52fe-4a35-bc41-e573546bb025,Ambalie Bear,ONE SIZE,9.0,6.0,30.0,In Stock,2024-01-13 10:14:27
5d8c6058-6abc-4ebf-b8fc-2fc377326ea2,1f57b889-aada-413d-bc6f-3bc6b6d7a433,Ambalie Bunny,ONE SIZE,9.0,6.0,30.0,In Stock,2024-01-13 10:14:28
2b60574d-e81d-4d72-ac55-f1779b6b0722,ed1aaca9-a2bb-4f23-b24a-de5d3e2cc974,Bashful Zebra,MEDIUM,12.0,5.0,28.0,In Stock,2024-01-13 10:14:30
3734501e-bf7f-4254-aea8-77faf716882e,e76417ec-dcea-4f44-8377-19f8ad98b5d2,If I Were An Owl Book,ONE SIZE,6.0,6.0,13.5,In Stock,2024-01-13 10:14:31
f3f3fa3d-3bac-4e18-b77e-037fa200fb2c,0bc699b4-d225-4d07-8bd5-57e657fb888d,Betty Corgi,HUGE,13.0,13.0,75.0,More on the way,2024-01-13 10:14:33
cf3ea8f8-abd8-4071-a2c9-b4335d9465fe,0bc699b4-d225-4d07-8bd5-57e657fb888d,Betty Corgi,MEDIUM,7.0,10.0,30.0,In Stock,2024-01-13 10:14:33
f8dd15dd-c262-49b8-bf95-dc6deeca0adf,04f4e48f-28d7-42ab-8c44-e810e0c3d467,Big Spottie Giraffe,ONE SIZE,19.0,6.0,75.0,In Stock,2024-01-13 10:14:35
d42b1603-4416-4425-9777-ac50005bb788,9fd6db13-4322-4992-a421-782d536cb45b,Big Spottie T-Rex,ONE SIZE,18.0,6.0,75.0,In Stock,2024-01-13 10:14:36
9d939689-fa0c-441f-8d29-6a697238e663,bbb347fc-9ff0-4f90-9b61-2f6084869f73,Cruz Crested Newt,ONE SIZE,12.0,4.0,32.5,In Stock,2024-01-13 10:14:38
120258c8-e255-4e63-a8bb-1797b2e1ae42,148e3a7d-6947-45f5-a296-f71abc19efff,Cooper Doodle Dog,ONE SIZE,9.0,8.0,33.0,In Stock,2024-01-13 10:14:39
724f5ddf-0dca-4f57-96d3-a29d88acd9d8,b522aa98-02df-4ba2-a937-4e4adcb13eea,Flumpie Frog,ONE SIZE,7.0,5.0,28.0,In Stock,2024-01-13 10:14:41
a16fbbb1-fe95-484d-8e0e-f3b4d16c06ea,0cd92d17-975a-400d-a3b0-1097b1b81c4f,Happihoop Owl,ONE SIZE,8.0,4.0,32.0,In Stock,2024-01-13 10:14:42
1aeb263f-2170-4240-ae69-eaf043fb9cd7,59e8476c-2742-4d50-b080-31958c501b37,Harper Pup,ONE SIZE,15.0,9.0,55.0,In Stock,2024-01-13 10:14:44
84602b75-440c-4cab-a861-e8c9d45b4f5a,f3535de2-ef4e-45d9-9cda-fc4800dbaff2,Hibernating Bunny,ONE SIZE,5.0,5.0,22.0,In Stock,2024-01-13 10:14:45
e3accac0-b2a6-4cd7-b333-d9f7141cef70,cc0245b5-4041-4acf-8ea1-fdbcaa61d0f9,Huddles Bunny,ONE SIZE,9.0,6.0,45.0,In Stock,2024-01-13 10:14:47
02f8d56c-5a9d-492f-81f3-1967c2205323,d1348f49-3a2e-40d3-8394-5f18e85ac0ae,Huddles Duck,ONE SIZE,9.0,6.0,45.0,In Stock,2024-01-13 10:14:49
1f480570-8120-4ee9-b216-d021498e8188,7a341250-f55b-4b1b-b4a1-7a506880065b,Jubjub Gookie,ONE SIZE,9.0,4.0,30.0,In Stock,2024-01-13 10:14:51
36402d68-8c4e-4a0b-b307-18158446fee4,525a9de4-3c81-4121-9d26-5b88ea49ae57,Mack Mudskipper,ONE SIZE,10.0,4.0,28.5,In Stock,2024-01-13 10:14:52
1fcbf50a-e7ac-4172-a837-bc9102615964,652e00a2-da87-4812-84ea-898ccdd9d684,Obbie Octopus,ONE SIZE,11.0,10.0,40.0,In Stock,2024-01-13 10:14:55
d12ddc45-e09e-4bbb-ac96-1f4632babb8a,bd2cc879-9429-46df-ba13-7d903be136f3,Orson Horse,ONE SIZE,14.0,5.0,35.0,In Stock,2024-01-13 10:14:57
d89c2e8a-cad6-4f34-ae66-94ebfad563a7,6119291a-b0ea-40a9-a098-31fa81f0c1b7,Peek-a-Boo Elly Activity Toy,ONE SIZE,6.0,5.0,32.0,In Stock,2024-01-13 10:14:58
2d850158-0f35-4293-87bf-73a3c5342976,76ad9761-918d-4974-b7f1-46af8c537add,Penny Praying Mantis,ONE SIZE,9.0,8.0,32.5,In Stock,2024-01-13 10:15:00
87761c50-00e8-4dfb-a8ab-cb62671352f8,ae18e6b4-47ac-4c57-9697-f317339aeffe,Ribble Dog,ONE SIZE,14.0,4.0,30.0,In Stock,2024-01-13 10:15:03
88259cb1-2a42-41cd-a028-9b4ab4369d38,35fa49a5-8dd6-462b-a03d-08529327db24,Ribble Elephant,ONE SIZE,15.0,4.0,30.0,In Stock,2024-01-13 10:15:05
325ebc44-48a1-44e7-adb0-cc2b17fc8e2a,ec1fdd65-b233-46c3-aa19-e761b591a8bd,Ribble Giraffe,ONE SIZE,16.0,4.0,30.0,In Stock,2024-01-13 10:15:07
ae9463a1-b5b8-4847-9ceb-a2dd3f92a892,2ac0988a-a1c9-414b-9dcf-f7b8a29db3b2,Rose Dragon,HUGE,7.0,26.0,120.0,In Stock,2024-01-13 10:15:09
ede1120c-fe5e-4d29-a40d-1dfee96ccf2d,2ac0988a-a1c9-414b-9dcf-f7b8a29db3b2,Rose Dragon,MEDIUM,5.0,20.0,65.0,In Stock,2024-01-13 10:15:09
5948d567-22bd-4d50-8f15-5491e31cfebe,2ac0988a-a1c9-414b-9dcf-f7b8a29db3b2,Rose Dragon,LITTLE,3.0,12.0,32.5,In Stock,2024-01-13 10:15:09
15d59e2d-8605-4c1b-8dcb-ac8c5f64c382,8ae4c280-0a8c-4fb6-8ffd-bd9066d4ef4c,Ricky Rain Frog,LARGE,10.0,12.0,60.0,In Stock,2024-01-13 10:15:11
dc7bd404-1ff2-4327-afe5-c643b7229103,8ae4c280-0a8c-4fb6-8ffd-bd9066d4ef4c,Ricky Rain Frog,MEDIUM,5.0,7.0,28.0,More on the way,2024-01-13 10:15:11
